1.325948547283346546e-01,1.718877495032278269e-01,8.641416758348050564e-01,5.270291636874834262e-01,7.058367737667123887e-01,3.730625262330647951e-01,5.324855829188415157e-01,9.771031403876917487e-01,3.297030369681380746e-01,6.747885275082744494e-01,1.725055571952297528e-01,1.217398852603333026e-01,7.836401112590297702e-01,8.441082099871656252e-01,6.683116953494154799e-01,1.581958375444750819e-01,2.405879656425385926e-01,9.111757080951116139e-01,2.887040487997563076e-01,8.188605161971175272e-01,2.859372889104015991e-01,9.394625693234345265e-01,9.144529128370030291e-01,4.326317362878795425e-02,7.704139868674085845e-01,1.694617602344070662e-01,2.152716259063814919e-01,4.598452123314757944e-01,5.763181497494500594e-01,3.257997189704919805e-01,5.753833655542092140e-01,1.706583713411365943e-01,2.233765438103707535e-02,5.712243883617631468e-01,5.174152599623188520e-01,6.896539640759249412e-01,6.498220619678245491e-01,8.974863802339554386e-01,4.594686201615458820e-01,8.369474692942024951e-03,6.306526815968540589e-01,6.751324296032183980e-01,5.214949893959697214e-01,6.893048702412156725e-01,3.235838132361527064e-01,1.488083031910791831e-01,6.645536639564065817e-01,2.451864292155286895e-01,4.563159092842048459e-01,4.916227306116486284e-01,4.771995504683884670e-01,5.984491436799558306e-01,2.945370892585885692e-02,9.896824949300880858e-01,7.163104739385712794e-01,4.253877817987626875e-01,1.913300302902443129e-01,8.017732244335629144e-02,6.721904206261218873e-01,3.169556149585582849e-01,2.294784582498680114e-01,3.799543871123334249e-01,5.929230878077100808e-01,6.717052166840011829e-01,6.451700693545301402e-01,8.632655834919735760e-01,2.187574310701152491e-01,6.367461631971355063e-01,1.011143761860940904e-01,5.479346898991778181e-01,5.839584024896712355e-01,2.162372989341736496e-01,3.916931299912368436e-01,8.271928895838024376e-01,1.484090537529634268e-01,4.345061976158401951e-01,9.327330712114518807e-01,5.041089276996009172e-01,7.251337118332870091e-01,8.268660395555509357e-01,2.037743748454924342e-01,2.182172355329323743e-01,7.585914560983835209e-01,7.533067381764009252e-01,6.018332063961906453e-02,3.224982406949643554e-01,3.985324919084379802e-01,8.290404034711537085e-01,4.218622554297374316e-01,9.259288904032437761e-01,9.966077771406400831e-01,7.807261656943496053e-01,6.663866895672574397e-01,3.918971659871227642e-01,6.703944605203338014e-02,5.731387563961305442e-01,3.617049055439909289e-01,3.508980758323435589e-01,6.877092527094356145e-01,4.636393585966357422e-01
7.520938447714500263e-01,3.981732226853791357e-01,1.508633854865626400e-01,4.613475261902465485e-01,9.510125143253632674e-01,8.015246291165583070e-01,2.057492550733667214e-01,3.913005016449426776e-01,9.277920952205377381e-01,1.236990587265665020e-01,2.539502418649359772e-01,2.622226458718963649e-01,5.709328756619834744e-01,4.107333197113227641e-01,7.987067399629987907e-02,6.291814545770856304e-01,9.907786452015021617e-02,6.064149319790781423e-01,5.070083802260257899e-01,4.936686607253125691e-01,6.749624529922981786e-02,6.392204468835358533e-01,4.313202585893307628e-01,4.111061222856865482e-01,5.964513964185367279e-01,6.062480599465474018e-01,1.503329576198852990e-02,1.252259012032066465e-01,2.365182208447206280e-01,6.779773333459790940e-01,5.767411270296074477e-01,7.576291323847537118e-01,7.406078055438569674e-01,8.531828692061507180e-01,3.768148612724139257e-01,3.450638661833027587e-01,8.310154030534632197e-01,2.376015338671845223e-01,4.611723736736069723e-01,1.943256520222497175e-01,9.138407421392136243e-01,4.078030130966253664e-01,2.124868982308283361e-01,6.920133905689119791e-01,2.446446782104786388e-01,9.435036031702234149e-01,3.676170148094114465e-01,6.646407121018370612e-01,3.452449311574133928e-01,8.072455829934737093e-01,8.969227410227758046e-01,7.879183594147861625e-01,8.484990187275199824e-01,1.018808279376359760e-01,9.240646770330663839e-01,6.243007288752803197e-01,8.692175321661996801e-01,6.844367641854154360e-01,2.018476685437103901e-01,6.095551016456765003e-01,9.094623972314097582e-02,6.957230302181586223e-01,4.090011410805727277e-01,1.517331731002089512e-01,9.792298158684140663e-01,9.010844242106811341e-01,8.935437134032537809e-01,7.888203063522528646e-01,6.919811251435176169e-01,6.550794802922451643e-01,1.060938377038552760e-01,9.005662353184541447e-01,8.811283963046103729e-01,7.478526265248534033e-01,9.273149590751225135e-01,5.530834513979919764e-01,4.476423347175553236e-01,9.679474021662787253e-01,4.641311877976560529e-01,6.413244410671576912e-01,3.730621468584389699e-01,6.363262260197278808e-01,7.200989956256876878e-01,6.246555252885503950e-01,5.145629412161977223e-01,3.001107976252328502e-01,6.438456761362233438e-01,9.084288952613628343e-01,6.912591169667359203e-03,1.339290274296903727e-01,1.197731584998557031e-01,9.232053028928540739e-01,6.627476889626147116e-01,9.517881064701505522e-01,5.828132732124282622e-01,4.617328971592536968e-01,7.923429118143624494e-01,1.609422674752245541e-01,3.813381163173213961e-01,4.662742405342237273e-01
2.984583945121181969e-01,3.712856124084784604e-01,7.810518692441825728e-02,1.979835894495579618e-01,3.354967203309283663e-01,7.958904332331343534e-01,1.824973548428638903e-01,3.466403739842246479e-01,6.492028819693518304e-02,5.571043448266059794e-01,6.112508881409277617e-01,8.655164634621669295e-01,8.191159985019640377e-01,2.853779546838804970e-01,1.369536891898597286e-01,1.560831822104037370e-01,9.689639430404445308e-01,6.732258140073573704e-01,4.257078780323930722e-02,1.367792550450945832e-01,4.858000651009557469e-01,2.078288042931197843e-01,8.036589850000188662e-01,5.732171175693648868e-01,6.126322077892983886e-01,4.628255480492118323e-01,2.560627754263155031e-01,5.894036132025465280e-01,7.169700461607317887e-01,3.709480776301669058e-01,5.049436306178353151e-01,8.396839704720332476e-01,1.486817618224602899e-01,5.452244192741003692e-01,3.484126618292281430e-01,7.027947582172304752e-01,1.881024316239465755e-02,6.704732998031887048e-01,1.028977340161874032e-01,6.476775299365800098e-02,7.246233009586129370e-01,6.403421529040734805e-01,8.949359308926587708e-01,5.196549558006451353e-01,5.300244255271671090e-01,7.070178355765505129e-01,3.233975763532511705e-01,3.691245542193255513e-02,2.300458257190578504e-01,2.380134118963666001e-01,3.356588502781938654e-01,9.434627330404629086e-01,8.048427986631478959e-01,9.359562452051920500e-01,9.986095901130004338e-01,4.337790040870445063e-01,2.270733166803046155e-01,5.600041612552490999e-01,8.811344139481187554e-01,4.657318610145781967e-01,5.053993025722535171e-01,1.344391059278267075e-01,4.204554925677610466e-01,3.869948098085781441e-01,3.516885028654496148e-01,8.872986699241998121e-01,5.930143321233294351e-02,9.721471828973469176e-01,8.246825273136026979e-03,9.455940139498090202e-01,5.480475028385435321e-01,7.024452444001157980e-01,1.871328496951232268e-01,6.542115390166070021e-01,8.819576685277326078e-01,1.394801398336515952e-01,1.270816122732899567e-01,3.039779091494727581e-01,1.617258924753981475e-01,1.106458480933470989e-01,6.783190359852917517e-01,2.138266139124908038e-01,6.670148994019862165e-01,8.619292271158163210e-01,6.520247914130005151e-01,1.193670699154009140e-01,5.735775740474450268e-01,3.936286842115508389e-01,3.433709367224947462e-01,3.185314686298321707e-01,9.294322238196455199e-01,7.425074566777277729e-01,1.338487895802950023e-01,4.760054797324637654e-01,3.182230752539195739e-01,9.779383125459581994e-01,9.780289729531694842e-01,3.195344743330349457e-01,3.521131161454547076e-01,5.994142071365455848e-01
4.793070143275001138e-01,2.131008721584414234e-01,6.604121669886113821e-01,3.341286438752384402e-01,6.537164983321676059e-01,3.836815223277997289e-01,7.002098938562716368e-01,6.677994708896505260e-01,5.088127559210007256e-01,7.047399907108308215e-01,4.609656762320152312e-01,1.161382996501229004e-01,1.821062533373546399e-01,2.459931341656128589e-01,6.322892822569659010e-02,7.113812206306701080e-01,3.673902268316183717e-01,9.352329632699729611e-02,8.199581207255802751e-01,6.836542844635749017e-01,4.522242371277008788e-01,2.474253350927342332e-01,1.517458937928467533e-01,4.583741917550619993e-01,8.852457430105623581e-01,1.883953232719699500e-01,5.686592289914879084e-01,9.616859952222559516e-01,6.371165747646129196e-01,4.399647301558683443e-01,7.163729729389084477e-01,8.245779190187064733e-01,5.905162978868421231e-01,8.718323589929926065e-01,5.145917593757376451e-01,8.300290022062566386e-01,9.520192404056951885e-01,5.012434670235170753e-01,6.050017155853252282e-01,6.094675429498349617e-01,7.814348635982906188e-01,8.229658401774228027e-01,2.722931620606072745e-02,7.333595640903878277e-01,7.838152446302376619e-01,7.004294394582368799e-01,7.136956593230960877e-01,4.140285918426944711e-02,4.420386619489060642e-01,8.181796497217406205e-01,9.340071412951036489e-01,2.294679205719347692e-01,5.791949403527950624e-01,8.043302395505836921e-01,7.524076428591857102e-01,6.188901169800791191e-01,1.869118826200022454e-02,7.238858401115658703e-01,7.732425032788149410e-01,7.228495066256349633e-01,7.658091614899567023e-01,4.309148926788602951e-01,9.937521459253909617e-01,7.707869158726589065e-01,5.786800052799855321e-01,9.341912697466239202e-01,9.081983394580183111e-01,8.145670653342649281e-01,5.636949189837663354e-01,5.271010191467134787e-01,3.287079319745207506e-01,2.508779791039483786e-01,5.123595169750865264e-01,5.777817617119738181e-01,2.445264314588455612e-01,9.226012436534787309e-01,5.572739967343185441e-01,5.265053253821465606e-01,4.356383883661402168e-01,5.807129571686053815e-02,8.824013344598492514e-01,3.169942264430297696e-01,6.424603344682944250e-01,6.074335589700353699e-01,5.844868253845267869e-01,5.257122020115840844e-01,1.814398334313280792e-01,2.806057410479655401e-01,5.241880712703000933e-01,7.893424515969259536e-01,4.319889706504186355e-01,2.039225530461308278e-01,8.794442480542596918e-02,6.630110034940241981e-01,4.233399706211645741e-01,1.253708926226418940e-01,6.744668799869837361e-01,2.075787308543731724e-01,5.090160483036770822e-01,3.061879750768604636e-01
9.316900644340003756e-01,2.282880662711656017e-01,4.199185215420284667e-01,9.594935968280058347e-01,3.187251799383153950e-01,6.445931630110001143e-01,3.167270437063252064e-01,1.106749791172489950e-01,6.275472326842927995e-01,9.160315352853404258e-01,4.525646672340918331e-01,6.261765426924671418e-01,6.088984132566230834e-01,4.150897026278759228e-01,6.148966387647305520e-01,2.593180844189721945e-01,3.780379046030520884e-01,4.423188563623751124e-01,8.640086835624805062e-01,3.483328948332549135e-01,6.351370481158263859e-01,2.134038374188986786e-01,2.525697290539267170e-01,6.484288754599776272e-01,7.623099273666036346e-01,4.621171765262814812e-01,3.350996967777665203e-01,9.102715559322724914e-01,1.358078150490427127e-01,7.207142376493470559e-01,6.901707497471029074e-01,6.902451627277941260e-01,9.354204444235243443e-01,7.281903009807921823e-01,3.015651894095841001e-01,3.534092242323092492e-01,3.911109731998942962e-01,3.080867409810605917e-02,9.135103154082570009e-01,7.355260386480388934e-02,6.997942820974716316e-01,7.301610048433117006e-01,8.437150506305396425e-01,5.533622555955225453e-01,7.252644238565368884e-01,3.027229244659510599e-01,7.455840109127900295e-01,3.434157372618859005e-01,9.028384784266960672e-01,1.633818077663827806e-01,3.157573106739535174e-01,4.987694515551306385e-01,7.758505571480978080e-01,7.487991051030319367e-01,2.107168743245034781e-01,1.442356966117963601e-01,3.039696042940982501e-01,4.837541516759025217e-01,5.390050448257506233e-01,4.291375909552791468e-01,6.630901166480069886e-01,4.275589435972376728e-01,9.463290099387946519e-01,2.609688479815359674e-01,6.273721206700947350e-01,6.113779386601317922e-01,2.815747218822840514e-01,4.116876245140272950e-01,3.654736194399708094e-01,1.724990600204893143e-01,4.772952126315439525e-01,3.866622530218414289e-01,1.783173600671593695e-01,4.498800454177614982e-01,4.218439682587391548e-01,1.313656776594597231e-01,1.311875419180108526e-01,6.475073798456973950e-01,7.065808047171039386e-01,9.411804199089047751e-01,8.700469046109982063e-02,1.178614923782534962e-01,5.181812846791100657e-02,5.322284307569300488e-01,6.227466142952264860e-01,4.035234519321576618e-01,7.979022209611327243e-01,6.866994360038001233e-01,9.858404209468599744e-01,1.378949832996786418e-01,5.831566434250134989e-02,2.748037055693878239e-01,1.905019531684404299e-02,9.326114278665126323e-01,3.039516586881754190e-01,5.524301669714588581e-01,3.180696328787419036e-01,2.458086219888234725e-01,1.523647239748799898e-01,3.203659203291355784e-01
6.154189304079745737e-01,9.716211996875278034e-01,5.580920403671494334e-01,5.327090660990051463e-01,3.526301810514687052e-02,8.400990156676927390e-01,4.484137499757323564e-02,9.062322741034791740e-01,5.386717253567179231e-01,1.684666052340354492e-01,4.517073920064587078e-01,9.949844806831983357e-01,3.050828520440930225e-01,2.694597685485786709e-01,1.180058950425059150e-01,5.971423487908388283e-01,8.922699901396291544e-02,7.660080638040771550e-01,9.192235143305580447e-01,9.318711112154993703e-01,1.079162528774377794e-01,5.582625973529687924e-01,9.710985490216661464e-02,5.720161414842972469e-01,8.149805852095810543e-01,5.377901623032846912e-01,8.720538261066811403e-01,8.016743548493776572e-01,2.765483499399283840e-01,6.301022828824416333e-01,7.412126476131430941e-03,3.960419159248643739e-01,2.379601677842951846e-01,9.371163459434861398e-01,4.053890117231599977e-01,6.540644284224805816e-01,7.319816092736072255e-01,7.732125386815075219e-01,7.357751920175288340e-01,2.891650609877347566e-01,6.860676967292220763e-01,5.490094822622832993e-01,5.973726647975188264e-01,8.146173087548724823e-04,2.582576009528565475e-01,9.306836967156555396e-01,2.900760833057257626e-01,4.380155222496425749e-01,1.866739821957410506e-01,1.386025519036897524e-01,2.086689686387050990e-01,5.536473288669729875e-01,9.190286513901081422e-01,3.261991798961902944e-01,3.234079522079710278e-01,5.641405868868683005e-01,3.567427176931352584e-01,9.104160479839880082e-01,3.778480426422619054e-01,4.904422525194670479e-01,5.333892839704108546e-01,7.820677951304711994e-01,5.639059394148836502e-01,2.391551001473241067e-01,1.239872066263673078e-01,9.377745466889639836e-01,8.015629946391074068e-01,2.296521028891573835e-02,8.215289843235475953e-01,5.905977939047687419e-01,5.188942350349433630e-01,1.222917902355891151e-02,7.808640563844151394e-01,1.980650142412501147e-01,7.279812131940790465e-01,1.586824736581726736e-02,7.963536496661861586e-01,2.303946835504055990e-02,2.358929040725190607e-01,2.682782125127134432e-01,1.575086381069263908e-01,4.810581961953690477e-01,2.836879596167088957e-01,9.932879757272566890e-01,5.799687933654389393e-01,5.664778250542404914e-01,2.208696301064552170e-01,4.086894387149113683e-01,1.239779943600000101e-01,7.625292522503862580e-01,3.311592461534769161e-01,7.519658333932103256e-01,3.716959999294754402e-01,9.887572401148455592e-01,1.711216222546217969e-01,1.523893883331295385e-03,5.948255413783857248e-01,9.529532000878381259e-01,6.470540549059793367e-01,8.572352274818095808e-02
5.404803824662254286e-01,9.094869361377273531e-01,6.506067880012733617e-03,1.669122128377987790e-01,8.145615561026163798e-01,8.939071065774828462e-01,7.071606208682709171e-01,9.915601636398208019e-01,9.021592958656932115e-02,5.456765158365602941e-01,6.849947226475862072e-01,7.026447203690878718e-01,7.934846153441826866e-01,9.176260450993831697e-01,3.616414456171146430e-01,4.296339280763583623e-02,3.624419144809583049e-01,6.716147633872349143e-01,2.134560873336435183e-01,8.099729515587104078e-01,2.197644577228308194e-01,1.006340238017333633e-02,5.080807742235793345e-01,7.264615714036199989e-01,3.496553405368340028e-01,7.488957995367867548e-01,4.384043341210082101e-01,1.717146173067354287e-01,9.055839379895491703e-02,7.105871649073474128e-01,3.857147876028778066e-01,9.127737679237702961e-01,5.402550585739497313e-01,3.484324182207025888e-01,3.489909269897231159e-01,1.314378644526491557e-01,5.937891535891566264e-01,5.821671354103221674e-01,7.999936919364935006e-01,2.011969624670760792e-01,2.907896424758273923e-01,9.723796909558168888e-02,2.953422022689067283e-01,4.281021157544007139e-01,9.640284059539837580e-01,6.530660028749133428e-01,7.828739297791954543e-01,3.255098852204901805e-01,1.445128128080964691e-01,2.567199419133298077e-01,2.564676909993210963e-01,5.831153282934271598e-01,3.414711324550286919e-01,8.573988643332788318e-01,9.885445192364979983e-01,3.432984052634484584e-01,7.050602736870107412e-01,6.574865819203687956e-01,1.944624877322814749e-01,9.180085948206340163e-01,1.994425871884012436e-01,7.369571316696987839e-01,3.476096422743124581e-01,3.670815670089713212e-01,4.554490528889603151e-01,8.645079780551395698e-01,1.402519415112121193e-01,5.456957783475391288e-02,4.020408189137814059e-01,5.558509914208809022e-02,6.876008830574404929e-01,7.603250750272132485e-01,8.547123947532588861e-01,7.438422454835968978e-01,9.163513936926791503e-01,7.483011227232221341e-01,9.360756398784015886e-01,1.931107942093631680e-01,4.998631328677302088e-01,9.939305997049087127e-01,6.815781825427156271e-01,8.786411179892573697e-01,3.039379383285523151e-02,8.717578985684373283e-01,6.977132345720976625e-01,1.707554339877106475e-01,2.568095642359657926e-02,2.599265781256528962e-01,9.157733589927702367e-01,6.681329387002864495e-01,9.194691042833242900e-01,4.461507824942594347e-01,9.366270952352410140e-01,4.629598154450056402e-01,2.042547244183344768e-01,1.513934641844473239e-01,9.938118130350442891e-01,3.338626614745708876e-01,1.600530253175876938e-01,8.408430890752160991e-03
2.855695665296223984e-01,8.891161436025389886e-01,5.340093206773016687e-01,6.324350515249549387e-01,9.223911038905329152e-01,5.128399181070292245e-01,8.382798458526146135e-01,3.238332780763536478e-01,9.771018628412199147e-01,7.881387351245239259e-02,7.248295255132646275e-01,6.605662867602943855e-01,1.916715058508169367e-01,3.888439988465359765e-01,3.128291167770064218e-01,9.449286833249537221e-02,5.847880229508412020e-01,9.936698455651654660e-01,5.595881410533892764e-01,5.452599068793619885e-01,4.031370735454831156e-02,1.392202233636904429e-01,5.132190891022609947e-01,9.851785641840713481e-01,8.766077354618588835e-01,3.402091213731675001e-01,5.430042542281274809e-01,5.527022222541366769e-01,6.853606127621831856e-01,6.877820412391385529e-01,7.897924883859737122e-01,2.497102483968238751e-02,9.436801906374457927e-01,7.006204598924659077e-02,4.761601114769399290e-01,9.195792763590426855e-01,4.876688292310797923e-01,6.363683423311683462e-02,2.292400198119391996e-01,5.786667553684227139e-01,8.786161789896906882e-02,4.236779310172964497e-01,3.290932661914048873e-01,8.152076278242395002e-01,1.101319383354492087e-01,6.827984501587862631e-01,4.065890708759091199e-01,5.877506804723285905e-01,2.055317719205447258e-01,6.097036847616255084e-01,6.739777274161127263e-01,7.023156466107782769e-02,8.243442675829369959e-01,8.612541128882413854e-01,6.355405568279470785e-02,6.031874880972857289e-01,5.940114969722269933e-01,1.245841186844331983e-02,3.423464139559513342e-01,9.689257827137476298e-01,5.554507522687429644e-01,9.332118027415050587e-01,6.756446358773839922e-01,2.839051822327642860e-02,7.771319804839205148e-02,7.221789553674229367e-01,5.545677903690193755e-01,1.271516645998757022e-01,6.140626783536162758e-01,8.102873605681961688e-01,7.529824301326120128e-01,2.461624600320669876e-01,2.581949666560439116e-01,9.678378051021137018e-01,8.874048021527162211e-01,3.183373144308719871e-01,8.240544896690084054e-01,1.617385297325454330e-01,1.968411013265644049e-01,1.811960538453453173e-01,8.772077501351516204e-02,8.546781161613553612e-01,5.788068982045753152e-01,2.589560924939385833e-01,8.486550327275941275e-01,8.026467593928202637e-01,1.009515181277556017e-01,6.441393737349718762e-01,7.218336015257705851e-01,7.158273369859639024e-01,7.231427078539375275e-01,1.694577856490373513e-01,3.150864542687693559e-01,8.441785085044624104e-01,8.983917502275495792e-01,2.791888865648702867e-01,2.301951617775244152e-02,8.597669471661081309e-01,3.770918378250825986e-01,3.294635559599363717e-01
3.469996796886256618e-01,4.156964239676415040e-01,3.782666216549210869e-01,5.664308991335603727e-01,7.894027849819018616e-02,9.715401943085151260e-01,9.364510344721612700e-01,9.344066466154992145e-01,8.792776240819134559e-01,6.603263021817297185e-01,2.211085627484323801e-01,4.948348714637229584e-02,9.932106478176661035e-02,3.239925004656055707e-01,5.038830254957854526e-01,9.932530711847940008e-01,4.354434917945991801e-01,5.246460904913767820e-01,6.951572471880805848e-01,1.807339704477962661e-01,9.328270015622557310e-01,5.290346058427342069e-01,2.762563456017685937e-01,9.351089863388404311e-01,6.254506185589501222e-01,4.836897312492104417e-01,5.801559099607741521e-01,7.483022189052266349e-01,1.545380036929533407e-01,8.648304307032252947e-01,9.595068102982129421e-01,5.669996517500744959e-01,6.822708467975980851e-01,8.598334808462407830e-01,3.748106314165005060e-01,9.928317948823983663e-01,6.805013693068976410e-01,4.239986983579820956e-01,6.773379750016271794e-01,5.216800325134364202e-01,1.116415715383651808e-01,7.958653047693184934e-01,5.643755802529321075e-01,7.958455578738886649e-01,1.549119403674658058e-01,5.383571568007756714e-01,7.666242722129128495e-01,9.883045675907983219e-01,8.843972763852586683e-01,8.643496270606393361e-01,2.474601381463980010e-01,8.379846017090474275e-01,1.692812775429630712e-01,1.981076645484335375e-01,1.101167437434720231e-01,8.575965307137871640e-01,1.082544964513186825e-01,1.381114797450100351e-01,2.458871500823858192e-01,5.726624091206410361e-01,8.801801853004030951e-01,4.182281552555681126e-01,5.462859491917851917e-01,1.664893999572529815e-01,2.659458558977916276e-01,1.339257624857749240e-01,4.099188448670897378e-01,5.903356586781923765e-01,2.840195300334541484e-01,8.459958555747926212e-01,9.812383510066343684e-01,1.201548523145810066e-01,1.786005601532414389e-02,7.897769073947837892e-01,1.906426778033448732e-01,3.531465926608590156e-01,3.942312182758103134e-01,9.165993889009445006e-01,6.588382157661619720e-01,4.060949030289073836e-02,1.481024071415459886e-02,1.995680975302801530e-01,3.181719408727113896e-01,4.845238340865989368e-01,8.378394123088555023e-01,3.148177560347594772e-01,3.765372192716552879e-01,3.293379300096576090e-01,8.965336032905613095e-03,9.552015391181197801e-01,1.389958841364737907e-01,2.876674782032470068e-01,1.293033020964418078e-01,4.905431561567226151e-01,9.321661149424991244e-01,1.007007176254862690e-01,4.408969235884960813e-01,2.237484577157844434e-02,7.708982213861481636e-01,6.412261435544249766e-01
6.996986637071501702e-01,4.723363608957327209e-01,9.076330295564057904e-01,4.095574508726095297e-01,5.140850747870769899e-01,6.952892222706293923e-01,5.205606410954599639e-01,1.893356479163279538e-01,3.170706180449119893e-01,9.229446813880526346e-02,4.326134972172978044e-01,6.093920930863280239e-01,1.185299442691406524e-01,6.305871214701289640e-01,8.928721397521093284e-01,3.377237329855196091e-01,2.220330962188198365e-01,8.930060638419030639e-01,6.919452358975486383e-01,1.053948680565538476e-01,4.081119520617324525e-01,6.740895997545487406e-01,5.743838749754547335e-01,6.185471193498730536e-01,5.671351739739260989e-01,7.980613653048902467e-01,3.204269567969786348e-01,7.084623478993630208e-01,9.910794424942842573e-01,3.899588577811803347e-01,7.910483145547930750e-01,2.461092371361710551e-01,2.818967122840493333e-01,9.348638741835431087e-01,2.593835624868878753e-02,2.174273448608292636e-01,4.829206978120030858e-01,4.018476217041864196e-01,6.291697312350312821e-01,1.927220503603819246e-01,7.054700436853134082e-02,3.693333978047570465e-01,5.243552421441809441e-01,5.620018370849113598e-01,6.014935235424667681e-01,5.486619957615549437e-01,2.457519709711876166e-01,7.645497359690017758e-01,8.778026173939856847e-02,1.983538795521829767e-01,7.393780090191141019e-01,2.797261341052517114e-01,4.934734416094052056e-01,3.271977408555588607e-01,5.069812116160031801e-01,3.466557999473650620e-01,9.942079899060504156e-01,3.574775893581466635e-01,6.270494173976454144e-01,8.883432176508774258e-01,6.379349943647504295e-01,5.658572551096086034e-01,5.692294547562082307e-01,4.964607109233855065e-01,8.075804014044550838e-01,5.042407836138196320e-02,8.851299079293276639e-01,5.862922202456427589e-01,8.488732212557482670e-01,1.039270254420854300e-02,8.692764039616176497e-01,1.201375191732668712e-01,7.212180063923991913e-01,4.165213928878437333e-01,6.810723910979243900e-01,6.281897376773641906e-01,1.633965470672418263e-01,5.146137644475518025e-01,2.772304731945407497e-01,5.604368428480124287e-01,7.380032830528440169e-01,8.125841458183791222e-02,5.157624235310253047e-01,6.176298207622584746e-01,2.953674535972138360e-01,9.530034827960071064e-01,5.203028255068294916e-01,1.825170898459327340e-01,1.077882617992840242e-01,5.416595491653655170e-01,3.752383811269289771e-01,1.925470977683846341e-01,3.069848678577458134e-02,5.666000800378799829e-01,5.986002368336619250e-01,1.418026011814684795e-01,6.017380497703043174e-01,9.519727547075984564e-01,9.782956099897394120e-01,8.884929365570050086e-01
